name,number,product_url,thumb_url,hover_url,description
School House White,291,https://www.farrow-ball.com/paint/school-house-white,https://www.farrow-ball.com/media/catalog/product/s/c/school-house-white-291.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_schoolhousewhite291_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",School House White is the lightest colour in the group and is a soft off white reminiscent of the colour used in school houses. Browse online.
Selvedge,306,https://www.farrow-ball.com/paint/selvedge,https://www.farrow-ball.com/media/catalog/product/s/e/selvedge_no._306_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_selvedge306_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Selvedge is a laid back blue named after the highly prized denim woven on a shuttle loom to produce closed edges. Available in-store and online.
Serge,9919,https://www.farrow-ball.com/paint/serge,https://www.farrow-ball.com/media/catalog/product/s/e/serge_no._9919_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_serge9919_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Serge is a chic shade named after the original fabric used to make jeans, and is well-suited to entertaining spaces. Available in-store and online."
Setting Plaster,231,https://www.farrow-ball.com/paint/setting-plaster,https://www.farrow-ball.com/media/catalog/product/s/e/setting_plaster_no._231_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_settingplaster231_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Setting Plaster is a dusty plaster pink named after the blushing walls we often admire in newly plastered houses. Available in-store and online.
Shaded White,201,https://www.farrow-ball.com/paint/shaded-white,https://www.farrow-ball.com/media/catalog/product/s/h/shaded_white_no._201_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_shadedwhite201_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Shaded White is a light grey beige that takes its name from the soft tone created when the white is used in deep shade. Available in-store and online.
Shadow Gray,9904,https://www.farrow-ball.com/paint/shadow-gray,https://www.farrow-ball.com/media/catalog/product/s/h/shadow_gray_no._9904_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/s/h/shadow_gray_no._9904_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Shadow Gray is an understated, slightly weathered neutral paint colour– great for use in south-facing rooms of the home. Available in-store and online."
Shadow White,282,https://www.farrow-ball.com/paint/shadow-white,https://www.farrow-ball.com/media/catalog/product/s/h/shadow-white-282.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_shadowwhite282_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Shadow White has a hint of grey and takes its name from the soft tone created when whites are used in shaded areas. Available in-store and online.
Shallot,,https://www.farrow-ball.com/paint/shallot,https://www.farrow-ball.com/media/catalog/product/s/h/shallot_no._cb3_-_swirl_1.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_shallotcb3_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Shallot is a cheerful pink that takes its name from a sweeter member of the allium family. Exclusively available for the Carte Blanche collection.
Sherbert Lemon,9914,https://www.farrow-ball.com/paint/sherbert-lemon,https://www.farrow-ball.com/media/catalog/product/s/h/sherbert_lemon_no._9914_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/s/h/sherbert_lemon_no._9914_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Sherbert Lemon is a sunny, uncomplicated yellow paint colour that will fill your room with the feeling of sunlight. Available in-store and online."
Singed Red,,https://www.farrow-ball.com/paint/singed-red,https://www.farrow-ball.com/media/catalog/product/s/i/singed_red_no._g15_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/s/i/singed_red_no._g15_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Singed Red is a relaxed rusty red colour that has a large dose of brown pigment, creating a lived-in feel wherever it's used. Available in-store and online"
Single Cream,9901,https://www.farrow-ball.com/paint/single-cream,https://www.farrow-ball.com/media/catalog/product/s/i/single_cream_no._9901_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/s/i/single_cream_no._9901_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Single Cream is used to bring warmth to north-facing rooms and looks delightful alongside traditional panelling. Available in-store and online.
Sizing,314,https://www.farrow-ball.com/paint/sizing,https://www.farrow-ball.com/media/catalog/product/s/i/sizing_no._314_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/k/a/kakelugn_317_douter_318_sizing_314.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","A fresh neutral with distinctive blue undertones, this colour has a certain crispness like the starch it is named after. Available in-store and online."
Skimmed Milk White,,https://www.farrow-ball.com/paint/skimmed-milk-white,https://www.farrow-ball.com/media/catalog/product/s/k/skimmed_milk_white_no._w7_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/g/r/graftandfound_skimmed_milk_white.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Skimmed Milk White has a laid-back nature that creates rooms that feel as if they have been that colour forever. Available in-store and online.
Skimming Stone,241,https://www.farrow-ball.com/paint/skimming-stone,https://www.farrow-ball.com/media/catalog/product/s/k/skimming_stone_no._241_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_skimmingstone241_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Skimming Stone takes its name from a 19th century plaster colour, but often reminds us of afternoons skimming stones. Available in-store and online."
Skylight,205,https://www.farrow-ball.com/paint/skylight,https://www.farrow-ball.com/media/catalog/product/s/k/skylight_no._205_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_skylight205_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Skylight is a pale and traditional blue that takes its name from the natural light that often pours through ceiling skylights. Available in-store & online.
Slipper Satin,2004,https://www.farrow-ball.com/paint/slipper-satin,https://www.farrow-ball.com/media/catalog/product/s/l/slipper_satin_no._2004_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_slippersatin2004_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Slipper Satin often reads as a pale grey chalk which makes for a perfect neutral on walls with darker woodwork. Available in-store and online.
Sloe Blue,87,https://www.farrow-ball.com/paint/sloe-blue,https://www.farrow-ball.com/media/catalog/product/s/l/sloe_blue_no._87_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_sloeblue87_hover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",The black-based Sloe Blue is the perfect colour for contemporary living rooms or distinctive exterior woodwork. Available in-store and online.
Smelt Black,,https://www.farrow-ball.com/paint/smelt-black,https://www.farrow-ball.com/media/catalog/product/s/m/smelt_black_no._g18_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/s/m/smelt_black_no._g18_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Smelt Black is a soft base metal paint colour that is perfect for use on ironwork. It is most similar to Railings. Available in-store and online.
Smoked Trout,60,https://www.farrow-ball.com/paint/smoked-trout,https://www.farrow-ball.com/media/catalog/product/s/m/smoked_trout_no._60_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_smokedtrout60_hover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Smoked Trout is a dark mushroom tone that can read as anything from a deep taupe to a dustier red depending on the light. Available in-store and online.
St Giles Blue,280,https://www.farrow-ball.com/paint/st-giles-blue,https://www.farrow-ball.com/media/catalog/product/s/t/st_giles_blue_no._280_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stgilesblue280_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",St Giles Blue is a vivd blue that cannot fail to make you smile and will hold its own even in the darkest of place. Available in-store and online.
Stiffkey Blue,281,https://www.farrow-ball.com/paint/stiffkey-blue,https://www.farrow-ball.com/media/catalog/product/s/t/stiffkey_blue_no._281_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stiffkeyblue281-hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Stiffkey Blue is named after the Norfolk beach where the mud, along with the cockles, share a particular deep navy hue. Available in-store and online."
Stirabout,300,https://www.farrow-ball.com/paint/stirabout,https://www.farrow-ball.com/media/catalog/product/s/t/stirabout-300.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stirabout300_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Stirabout is the perfect oatmeal and is inspired by the nurturing porridge favoured over many centuries in Ireland. Available in-store and online.
Stoke,,https://www.farrow-ball.com/paint/stoke,https://www.farrow-ball.com/media/catalog/product/s/t/stoke_no._cc7_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stokecc7_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Stoke is a true, effortless grey paint colour which brings strength, structure, and clarity to any home decoration palette. Available in-store and online."
Stone Blue,86,https://www.farrow-ball.com/paint/stone-blue,https://www.farrow-ball.com/media/catalog/product/s/t/stone_blue_no._86_-_swirl_1.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stoneblue86_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Stone Blue is a warm and timeless blue, named after the indigo pigment which was often imported in lumps in the 18th century. Available in-store and online"
Stone White,11,https://www.farrow-ball.com/paint/stone-white,https://www.farrow-ball.com/media/catalog/product/s/t/stone_white_no._11_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stonewhite11_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","With its unmistakable green undertone, Stone White is an unusual neutral with a beautiful underlying complexity. Available in-store and online."
Stony Ground,211,https://www.farrow-ball.com/paint/stony-ground,https://www.farrow-ball.com/media/catalog/product/s/t/stony_ground_no._211_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_stonyground211_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Stony Ground is a classic tone that has a slight underlying red which adds warmth and creates a soft beige finish. Available in-store and online.
Straw,52,https://www.farrow-ball.com/paint/straw,https://www.farrow-ball.com/media/catalog/product/s/t/straw_no._52_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_straw52_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Straw is a captivating mid-yellow which takes inspiration from colourist John Fowler’s ‘straw left out in the rain’. Available in-store and online.
String,8,https://www.farrow-ball.com/paint/string,https://www.farrow-ball.com/media/catalog/product/s/t/string_no._8_-_swirl_1.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_string8_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","String is an earthy yellow neutral, the underlying green adds an earthy feel which works well in rooms connected to the outside."
Strong White,2001,https://www.farrow-ball.com/paint/strong-white,https://www.farrow-ball.com/media/catalog/product/s/t/strong_white_no._2001_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_strongwhite2001_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Strong White is the palest of our neurtals and a cool white that is both strong by name and strong by nature. Available in-store and online.
Studio Green,93,https://www.farrow-ball.com/paint/studio-green,https://www.farrow-ball.com/media/catalog/product/s/t/studio_green_no._93_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_studiogreen93_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Studio Green is our darkest green and within the home, this deep hue appears almost black unless in very well lit rooms. Available in-store and online."
Sudbury Yellow,51,https://www.farrow-ball.com/paint/sudbury-yellow,https://www.farrow-ball.com/media/catalog/product/s/u/sudbury_yellow_no._51_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_sudburyyellow51_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Sudbury Yellow takes its name from the staircase at Sudbury Hall, where colourist John Fowler used this shade. Available in-store and online."
Suffield Green,77,https://www.farrow-ball.com/paint/suffield-green,https://www.farrow-ball.com/media/catalog/product/s/u/suffield_green_no._77_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_suffieldgreen77_hover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Suffield Green is a lively 'good-taste' green paint colour that was more often seen on a pre-war historical colour card. Available in-store and online.
Sugar Bag Light,29,https://www.farrow-ball.com/paint/sugar-bag-light,https://www.farrow-ball.com/media/catalog/product/s/u/sugar_bag_light_no._29_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_sugarbaglight29_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Sugar Bag Light is a charming, weathered blue that was inspired by the sun-bleached bags used to import sugar. Available in-store and online."
Sugared Almond,9913,https://www.farrow-ball.com/paint/sugared-almond,https://www.farrow-ball.com/media/catalog/product/s/u/sugared_almond_no._9913_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/c/e/celinehallas_sugared_almond.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Sugared Almond is refreshing pale lilac that is unapologetically charming shade named after a traditional treat. Available in-store and online.
Sulking Room Pink,295,https://www.farrow-ball.com/paint/sulking-room-pink,https://www.farrow-ball.com/media/catalog/product/s/u/sulking-room-pink-295.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_sulkingroompink295_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Sulking Room Pink is evocative of the colours so often used in boudoirs, a room named after the French ""bouder"" - to sulk. Available in-store and online."
Sutcliffe Green,78,https://www.farrow-ball.com/paint/sutcliffe-green,https://www.farrow-ball.com/media/catalog/product/s/u/sutcliffe_green_no._78_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_sutcliffegreen78_hover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Sutcliffe Green is a connoisseurs green which means it's the ultimate background colour for hanging pictures. Available in-store and online.
Tack Room Door,,https://www.farrow-ball.com/paint/tack-room-door,https://www.farrow-ball.com/media/catalog/product/t/a/tack_room_door_no._g6_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/t/a/tack_room_door_no._g6_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Tack Room Door is a weathered mid-brown, evoking years of exposure to the elements. Available in-store and online."
Tailor Tack,302,https://www.farrow-ball.com/paint/tailor-tack,https://www.farrow-ball.com/media/catalog/product/t/a/tailor-tack-302.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_tailortack302_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Tailor Tack is the lightest and most delicate of our pinks, and is inspired by tacking thread used in Haute Couture ateliers. Available in-store and online"
Tallow,203,https://www.farrow-ball.com/paint/tallow,https://www.farrow-ball.com/media/catalog/product/t/a/tallow_no._203_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_tallow203_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Tallow's pale finish reflects the light so it is perfect to lift a darker space or paint one colour throughout a property. Available in-store and online.
Tanner's Brown,255,https://www.farrow-ball.com/paint/tanners-brown,https://www.farrow-ball.com/media/catalog/product/t/a/tanner_s_brown_no._255_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/t/a/tanners-brown-hover.png?width=350&height=350&canvas=350,350&optimize=low&fit=bounds&format=jpeg?h=350&w=350&mode=crop",Tanner's Brown will read as almost black in lower lighting and creates a softer look when used on the interior of fireplaces. Available in-store and online
Tar,,https://www.farrow-ball.com/paint/tar,https://www.farrow-ball.com/media/catalog/product/t/a/tar_no._cc1_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_tarcc1_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Tar is the off-black paint colour shade of sun-baked desert highways, which is soft enough to envelop a whole room. Available in-store and online."
Templa White,,https://www.farrow-ball.com/paint/templa-white,https://www.farrow-ball.com/media/catalog/product/t/e/templa_white_no._g4_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/t/e/templa_white_rollover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Templa White is a pale, honey-coloured cream paint colour that was often used on the walls of garden follies and temples. Available in-store and online."
Templeton Pink,303,https://www.farrow-ball.com/paint/templeton-pink,https://www.farrow-ball.com/media/catalog/product/t/e/templeton_pink_no._303_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_templetonpink303_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Templeton Pink was developed for Templeton House to offset the plaques made to commemorate the former owner. Available in-store and online.
Teresa's Green,236,https://www.farrow-ball.com/paint/teresas-green,https://www.farrow-ball.com/media/catalog/product/t/e/teresa_s_green_no._236_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_teresasgreen236_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Teresa's Green is an aqua fresh tone that owes its freshness to a rich blue base and its warmth to soft green undertones. Available in-store and online.
Terre d' Egypte,247,https://www.farrow-ball.com/paint/terre-d-egypte,https://www.farrow-ball.com/media/catalog/product/t/e/terre_d_egypte_no._247_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_terre_degypte247_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Terre D'Egypte is a deep warm orange-red paint colour that takes its name from the rich land of exotic Egypt. Available in-store and online.
Titmouse Blue,,https://www.farrow-ball.com/paint/titmouse-blue,https://www.farrow-ball.com/media/catalog/product/t/i/titmouse_blue_no._w24_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_titmousebluew24_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Titmouse Blue brings a smart look and luxurious atmosphere to any room, especially those designed for entertaining. Available in-store and online."
Treron,292,https://www.farrow-ball.com/paint/treron,https://www.farrow-ball.com/media/catalog/product/t/r/treron-292.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_treron292_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Treron is perfect for modern homes where lots of natural materials are used or as an accent colour on the walls. Available in-store and online.
Tunsgate Green,250,https://www.farrow-ball.com/paint/tunsgate-green,https://www.farrow-ball.com/media/catalog/product/t/u/tunsgate_green_no._250_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_tunsgategreen250_hover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Tunsgate Green is a fresh delicte green that is an incredibly versatile finish for both inside and outside the home. Available in-store and online.
Turret White,,https://www.farrow-ball.com/paint/turret-white,https://www.farrow-ball.com/media/catalog/product/t/u/turret_white_no._g2_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/t/u/turret_white_no._g2_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Turret White is a warm mid-white paint colour that creates a quietly refined look that's easy to live with in the home. Available in-store and online.
Ultra Marine Blue,,https://www.farrow-ball.com/paint/ultra-marine-blue,https://www.farrow-ball.com/media/catalog/product/u/l/ultra_marine_blue_no._w29_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_ultramarinebluew29_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Ultra Marine Blue is a stunning blue with a slight romantic feel, and was often used to make small rooms feel bigger. Available in-store and online."
Vardo,288,https://www.farrow-ball.com/paint/vardo,https://www.farrow-ball.com/media/catalog/product/v/a/vardo-288.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_vardo288_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Vardo is so full of life and joy it seemed natural to name it after something renowned for its flamboyant colour. Available in-store and online.
Verdigris Green,,https://www.farrow-ball.com/paint/verdigris-green,https://www.farrow-ball.com/media/catalog/product/v/e/verdigris_green_no._w50_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_verdigrisgreenw50_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Verdigris Green is an elegant copper green that retains an underlying reassuring feel when used in any room of the home. Available in-store and online.
Vert de Terre,234,https://www.farrow-ball.com/paint/vert-de-terre,https://www.farrow-ball.com/media/catalog/product/v/e/vert_de_terre_no._234_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/v/e/vert-de-terre-hover.png?width=350&height=350&canvas=350,350&optimize=low&fit=bounds&format=jpeg?h=350&w=350&mode=crop","Vert De Terre is a delicate green which appears fresh and incredibly soft on walls, reminiscent of the pigment green earth. Available in-store and online."
Vichyssoise,9909,https://www.farrow-ball.com/paint/vichyssoise,https://www.farrow-ball.com/media/catalog/product/v/i/vichyssoise_no._9909_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/c/h/charlotte_stuart_interiors_vichyssoise.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Vichyssoise's delicate green paint colour will intensify, while in large spaces it appears as just a hint of colour. Available in-store and online."
Vitty Green,,https://www.farrow-ball.com/paint/vitty-green,https://www.farrow-ball.com/media/catalog/product/v/i/vitty_green_no._g3_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/b/r/brunamackee_vitty_green.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Vitty Green is a contemporary grey-green that creates a palette that feels graphic, crisp, and clean. Available in-store and online."
Wainscot,55,https://www.farrow-ball.com/paint/wainscot,https://www.farrow-ball.com/media/catalog/product/w/a/wainscot_no._55_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/w/a/wainscot_rollover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Wainscot is a rich, earthy and grounding paint colour. The upfront warm tones of Wainscot help to create intimate spaces. Available in-store and online."
Wall White,58,https://www.farrow-ball.com/paint/wall-white,https://www.farrow-ball.com/media/catalog/product/w/a/wall_white_no._58_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_wallwhite58_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Wall White is a beautifully understated neutral off-white paint colour with a hint less green than Old White. Available in-store and online.
Wet Sand,46,https://www.farrow-ball.com/paint/wet-sand,https://www.farrow-ball.com/media/catalog/product/w/e/wet_sand_no._46_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/w/e/wet_sand_rollover_1.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Wet Sand is a rich caramel-hued neutral is very adept at creating spaces that invite and envelop. Available in-store and online.
